Item Number ,Description 1 ,Type ,Trans ,ID ,Tran Date ,Time ,Date ,Op ,OP Desc ,Work Ctr ,WC Name ,Department ,Dept Name ,Milestone ,Shift ,Employee ,Site ,Line ,Qty Completed ,Std Run ,Act Run ,User ID 
1653274,G05 FLTA BJ ASB RH,BACKFLSH,"2,468,737","4,543,365",6/7/2023,8:27:33,6/7/2023,510,"ASB BJ, PROT","3,556","P3ASB DIAL-DS,BMW F15(D3","7,208",BMW Assembly,yes,1,8921,984,TIL,"1,137.00",0.0039,4.434,rpauser
1272099,P708 KNUCKLE UBJ MACH'D,BACKFLSH,"2,468,732","4,544,074",6/7/2023,8:25:04,6/7/2023,400,"MACH ID, OD SEAL GROOVE","1,639",P3 OKUMA 2SP 150H BJ MCH,"7,218",P708 Shell Machining,yes,1,8921,984,til,"1,794.00",0.0046,8.252,rpauser
1272105,P708 KNUCKLE BJ MACH'D,BACKFLSH,"2,468,733","4,543,016",6/7/2023,8:25:54,6/7/2023,400,"MACH ID, OD SEAL GROOVE","1,639",P3 OKUMA 2SP 150H BJ MCH,"7,218",P708 Shell Machining,yes,1,8921,984,TIL,"1,066.00",0.0046,4.904,rpauser
22384,"G05 STUD M/C,HRDN,TMPR",BACKFLSH,"2,468,734","4,543,017",6/7/2023,8:26:44,6/7/2023,410,"IND HRDN,TMPR","1,631",P3 BALL STUD IH & TEMPER,"7,429",BMW Stud Mach/Ind Hrdn,yes,1,8921,984,TIL,"2,065.00",0.00455,9.396,rpauser
22384,"G05 STUD M/C,HRDN,TMPR",BACKFLSH,"2,468,735","4,543,017",6/7/2023,8:26:44,6/7/2023,404,TURN & BURN,"1,629",P3 BALL STUD TURN/BURN,"7,429",BMW Stud Mach/Ind Hrdn,no,1,,984,TIL,"2,065.00",0,0,rpauser
22384,"G05 STUD M/C,HRDN,TMPR",BACKFLSH,"2,468,736","4,543,017",6/7/2023,8:26:44,6/7/2023,405,THREAD,"1,630",P3 BALL STUD THREAD,"7,429",BMW Stud Mach/Ind Hrdn,no,1,,984,TIL,"2,065.00",0,0,rpauser
1683200,G05 FLCA BJ ASB RH,BACKFLSH,"2,468,738","4,543,021",6/7/2023,8:28:22,6/7/2023,510,"ASB BJ,PROT","3,652",P3 BJ/SEAL ASB,"7,208",BMW Assembly,yes,1,8921,984,TIL,229,0.00441,1.01,rpauser
23411,"P708 STUD MACH'D, IH",BACKFLSH,"2,468,739","4,544,158",6/7/2023,8:29:12,6/7/2023,404,TURN & BURN,"1,632",P3 ETA TB076 TURN/BURN,"7,329",KA/DR/T1/CD4 Stud Mach,yes,1,8921,984,til,845,0,0,rpauser
23411,"P708 STUD MACH'D, IH",BACKFLSH,"2,468,740","4,544,158",6/7/2023,8:29:12,6/7/2023,400,ROUGH MACH,"1,636",P3 BALL STUD RGH MACH'G,"7,329",KA/DR/T1/CD4 Stud Mach,no,1,,984,til,845,0.00656,5.543,rpauser
22413,P708 KNUCKLE STUD MACH'D,BACKFLSH,"2,468,741","4,543,367",6/7/2023,8:30:01,6/7/2023,404,TURN & BURN,"1,632",P3 ETA TB076 TURN/BURN,"7,329",KA/DR/T1/CD4 Stud Mach,yes,1,8921,984,TIL,660,0,0,rpauser
22413,P708 KNUCKLE STUD MACH'D,BACKFLSH,"2,468,742","4,543,367",6/7/2023,8:30:01,6/7/2023,400,ROUGH MACH,"1,636",P3 BALL STUD RGH MACH'G,"7,329",KA/DR/T1/CD4 Stud Mach,no,1,,984,TIL,660,0.00656,4.33,rpauser
23411,"P708 STUD MACH'D, IH",BACKFLSH,"2,468,743","4,544,158",6/7/2023,8:30:50,6/7/2023,410,"IND HRDN,TMPR","1,635",P3 BALL STUD IH&EDDY C,"7,329",KA/DR/T1/CD4 Stud Mach,yes,1,8921,984,til,"1,541.00",0.00314,4.839,rpauser
22413,P708 KNUCKLE STUD MACH'D,BACKFLSH,"2,468,744","4,543,367",6/7/2023,8:31:40,6/7/2023,405,THREAD,"2,020",P3 IZPE AUTO THREADER,"7,329",KA/DR/T1/CD4 Stud Mach,yes,1,8921,984,TIL,"2,157.00",0,0,rpauser
23411,"P708 STUD MACH'D, IH",BACKFLSH,"2,468,745","4,544,158",6/7/2023,8:32:30,6/7/2023,405,THREAD,"2,020",P3 IZPE AUTO THREADER,"7,329",KA/DR/T1/CD4 Stud Mach,yes,1,8921,984,til,874,0,0,rpauser
1273106-01,P708 KNUCKLE LBJ ASB,BACKFLSH,"2,468,746","4,544,079",6/7/2023,8:33:19,6/7/2023,535,ASB PROT & PACK,"3,623",P3 ASB DIAL-BALLJTS,"7,220",P708 Ball Joint Assembly,yes,1,8921,984,TIL,824,0.00255,2.101,rpauser
1273106-01,P708 KNUCKLE LBJ ASB,BACKFLSH,"2,468,747","4,544,079",6/7/2023,8:33:19,6/7/2023,520,ASB BALLJOINT,"3,623",P3 ASB DIAL-BALLJTS,"7,220",P708 Ball Joint Assembly,no,1,,984,TIL,824,0.00255,2.101,rpauser
22384,"G05 STUD M/C,HRDN,TMPR",BACKFLSH,"2,468,748","4,543,017",6/7/2023,8:34:09,6/7/2023,400,"MACHINE,THREAD,","1,628",P3 BALL STUD RGH MACH'G,"7,429",BMW Stud Mach/Ind Hrdn,yes,1,8921,984,TIL,"2,820.00",0.00883,24.901,rpauser
1682199,G05 FLCA MACH'D LH,BACKFLSH,"2,468,749","4,543,024",6/7/2023,8:34:58,6/7/2023,400,MACHINE COMPLETE,"1,609",P3 MAKINO A77-BMW STL,"7,202",BMW F15 STL MACH'G,yes,1,8921,984,TIL,276,0.01006,2.777,rpauser
1682199,G05 FLCA MACH'D LH,BACKFLSH,"2,468,750","4,543,024",6/7/2023,8:34:58,6/7/2023,399,MACH'G LBR,"1,609",P3 MAKINO A77-BMW STL,"7,202",BMW F15 STL MACH'G,no,1,,984,TIL,276,0.00503,1.388,rpauser
1682200,G05 FLCA MACH'D RH,BACKFLSH,"2,468,751","4,543,025",6/7/2023,8:35:47,6/7/2023,400,MACHINE COMPLETE,"1,609",P3 MAKINO A77-BMW STL,"7,202",BMW F15 STL MACH'G,yes,1,8921,984,TIL,276,0.01006,2.777,rpauser
1682200,G05 FLCA MACH'D RH,BACKFLSH,"2,468,752","4,543,025",6/7/2023,8:35:47,6/7/2023,399,MACH'G LBR,"1,609",P3 MAKINO A77-BMW STL,"7,202",BMW F15 STL MACH'G,no,1,,984,TIL,276,0.00503,1.388,rpauser
1652273,G05 FLTA MACH'D LH,BACKFLSH,"2,468,753","4,543,026",6/7/2023,8:36:37,6/7/2023,400,MACHINE COMPLETE,"1,609",P3 MAKINO A77-BMW STL,"7,202",BMW F15 STL MACH'G,yes,1,8921,984,TIL,474,0.00836,3.963,rpauser
1652273,G05 FLTA MACH'D LH,BACKFLSH,"2,468,754","4,543,026",6/7/2023,8:36:37,6/7/2023,399,MACHINE COMPLETE,"1,609",P3 MAKINO A77-BMW STL,"7,202",BMW F15 STL MACH'G,no,1,,984,TIL,474,0.00418,1.981,rpauser
1652274,G05 FLTA MACH'D RH,BACKFLSH,"2,468,755","4,543,027",6/7/2023,8:37:26,6/7/2023,400,MACHINE COMPLETE,"1,609",P3 MAKINO A77-BMW STL,"7,202",BMW F15 STL MACH'G,yes,1,8921,984,TIL,474,0.00836,3.963,rpauser
1652274,G05 FLTA MACH'D RH,BACKFLSH,"2,468,756","4,543,027",6/7/2023,8:37:26,6/7/2023,399,MACHINE COMPLETE,"1,609",P3 MAKINO A77-BMW STL,"7,202",BMW F15 STL MACH'G,no,1,,984,TIL,474,0.00418,1.981,rpauser
1662013,780B KNCKLE BRKT MACH RH,BACKFLSH,"2,468,757","4,543,028",6/7/2023,8:38:16,6/7/2023,400,MACHINE COMPLETE,"1,627",P3 KIWA HMC,"7,217",Toyota Knuckle Mach Asy,yes,1,8921,984,TIL,168,0.01196,2.009,rpauser
1662014,780B KNCKLE BRKT MACH LH,BACKFLSH,"2,468,758","4,543,029",6/7/2023,8:39:05,6/7/2023,400,MACHINE COMPLETE,"1,627",P3 KIWA HMC,"7,217",Toyota Knuckle Mach Asy,yes,1,8921,984,TIL,168,0.01196,2.009,rpauser
1662013,780B KNCKLE BRKT MACH RH,BACKFLSH,"2,468,759","4,543,028",6/7/2023,8:39:54,6/7/2023,400,MACHINE COMPLETE,"1,627",P3 KIWA HMC,"7,217",Toyota Knuckle Mach Asy,yes,1,8921,984,TIL,165,0.01196,1.973,rpauser
1662014,780B KNCKLE BRKT MACH LH,BACKFLSH,"2,468,760","4,543,029",6/7/2023,8:40:44,6/7/2023,400,MACHINE COMPLETE,"1,627",P3 KIWA HMC,"7,217",Toyota Knuckle Mach Asy,yes,1,8921,984,TIL,165,0.01196,1.973,rpauser
1672197,BR167 FUCA LH MACH SHELL,BACKFLSH,"2,468,761","4,543,030",6/7/2023,8:41:33,6/7/2023,400,MACHINE COMPLETE,"1,624",P3 MAKINO A61,"7,215",BR167 Mach'g & Assembly,yes,1,8921,984,TIL,356,0.00779,2.773,rpauser
1672198,BR167 FUCA RH MACH SHELL,BACKFLSH,"2,468,762","4,543,031",6/7/2023,8:42:23,6/7/2023,400,MACHINE COMPLETE,"1,624",P3 MAKINO A61,"7,215",BR167 Mach'g & Assembly,yes,1,8921,984,TIL,352,0.00779,2.742,rpauser
1673197,BR167 FUCA LH,BACKFLSH,"2,468,763","4,543,032",6/7/2023,8:43:12,6/7/2023,500,"ASB BUSHINGS,BJ & PACK","3,655",P3 BUSHING/BJ ASB,"7,215",BR167 Mach'g & Assembly,yes,1,8921,984,TIL,351,0.00779,2.734,rpauser
1673197,BR167 FUCA LH,BACKFLSH,"2,468,764","4,543,032",6/7/2023,8:43:12,6/7/2023,499,LABOUR-2nd OPER,"3,655",P3 BUSHING/BJ ASB,"7,215",BR167 Mach'g & Assembly,no,1,,984,TIL,351,0.00779,2.734,rpauser
1673198,BR167 FUCA RH,BACKFLSH,"2,468,765","4,543,033",6/7/2023,8:44:01,6/7/2023,500,"ASB BUSHINGS,BJ & PACK","3,655",P3 BUSHING/BJ ASB,"7,215",BR167 Mach'g & Assembly,yes,1,8921,984,TIL,355,0.00779,2.765,rpauser
1673198,BR167 FUCA RH,BACKFLSH,"2,468,766","4,543,033",6/7/2023,8:44:01,6/7/2023,499,LABOUR-2nd OPER,"3,655",P3 BUSHING/BJ ASB,"7,215",BR167 Mach'g & Assembly,no,1,,984,TIL,355,0.00779,2.765,rpauser
1652271,BR167 RUTA M/C SHELL,BACKFLSH,"2,468,767","4,543,034",6/7/2023,8:44:51,6/7/2023,400,MACHINE COMPLETE,"1,624",P3 MAKINO A61,"7,215",BR167 Mach'g & Assembly,yes,1,8921,984,TIL,"1,224.00",0,0,rpauser
1653271,BR167 RUTA ASSY LH,BACKFLSH,"2,468,768","4,543,035",6/7/2023,8:45:40,6/7/2023,500,ASB BUSHINGS & PACK,"3,654",P3 BUSHING ASB,"7,215",BR167 Mach'g & Assembly,yes,1,8921,984,TIL,"1,242.00",0.00756,9.39,rpauser
1653297-04,G05 FLTA ASSEMBLY LH,BACKFLSH,"2,468,769","4,543,414",6/7/2023,8:46:30,6/7/2023,"13,500",APPLY LABEL & PACK,"3,564",P3 BUSHING PRESS - BMW,"7,208",BMW Assembly,yes,1,8921,984,TIL,567,0.005,2.835,rpauser
1653297-04,G05 FLTA ASSEMBLY LH,BACKFLSH,"2,468,770","4,543,414",6/7/2023,8:46:30,6/7/2023,"12,520",THERM CAL,"3,646",P3 THERM CALIBRATE OVEN,"7,208",BMW Assembly,no,1,,984,TIL,567,0,0,rpauser
1653297-04,G05 FLTA ASSEMBLY LH,BACKFLSH,"2,468,771","4,543,414",6/7/2023,8:46:30,6/7/2023,"12,535","TORQ CHK,ASB SEAL,WSHR","3,565","P3 TRQ CHK,SEAL ASB-BMW","7,208",BMW Assembly,no,1,,984,TIL,567,0.005,2.835,rpauser
1653297-04,G05 FLTA ASSEMBLY LH,BACKFLSH,"2,468,772","4,543,414",6/7/2023,8:46:30,6/7/2023,"13,499","ASB BUSHING, PROT","3,564",P3 BUSHING PRESS - BMW,"7,208",BMW Assembly,no,1,,984,TIL,567,0.005,2.835,rpauser
1653298-04,G05 FLTA ASSEMBLY RH,BACKFLSH,"2,468,774","4,543,036",6/7/2023,8:47:20,6/7/2023,"13,500",APPLY LABEL & PACK,"3,564",P3 BUSHING PRESS - BMW,"7,208",BMW Assembly,yes,1,8921,984,TIL,838,0.005,4.19,rpauser
1653298-04,G05 FLTA ASSEMBLY RH,BACKFLSH,"2,468,775","4,543,036",6/7/2023,8:47:20,6/7/2023,"12,520",THERM CAL,"3,646",P3 THERM CALIBRATE OVEN,"7,208",BMW Assembly,no,1,,984,TIL,838,0,0,rpauser
1653298-04,G05 FLTA ASSEMBLY RH,BACKFLSH,"2,468,776","4,543,036",6/7/2023,8:47:20,6/7/2023,"12,535","TORQ CHK,ASB SEAL,WSHR","3,565","P3 TRQ CHK,SEAL ASB-BMW","7,208",BMW Assembly,no,1,,984,TIL,838,0.005,4.19,rpauser
1653298-04,G05 FLTA ASSEMBLY RH,BACKFLSH,"2,468,777","4,543,036",6/7/2023,8:47:20,6/7/2023,"13,499","ASB BUSHING, PROT","3,564",P3 BUSHING PRESS - BMW,"7,208",BMW Assembly,no,1,,984,TIL,838,0.005,4.19,rpauser
1663013,780B KNUCKLE BRKT ASB RH,BACKFLSH,"2,468,778","4,543,038",6/7/2023,8:48:09,6/7/2023,500,ASB BUSHING & PACK,"3,657",P3 TAPER INSERT ASB,"7,217",Toyota Knuckle Mach Asy,yes,1,8921,984,TIL,334,0.00415,1.386,rpauser
1663014,780B KNUCKLE BRKT ASB LH,BACKFLSH,"2,468,779","4,543,039",6/7/2023,8:48:59,6/7/2023,500,ASB BUSHING & PACK,"3,657",P3 TAPER INSERT ASB,"7,217",Toyota Knuckle Mach Asy,yes,1,8921,984,TIL,331,0.00415,1.374,rpauser
1273099-01,P708 KNUCKLE UBJ ASB,BACKFLSH,"2,468,780","4,544,076",6/7/2023,8:49:49,6/7/2023,535,ASB PROT & PACK,"3,623",P3 ASB DIAL-BALLJTS,"7,220",P708 Ball Joint Assembly,yes,1,8921,984,TIL,634,0.00255,1.617,rpauser
1273099-01,P708 KNUCKLE UBJ ASB,BACKFLSH,"2,468,781","4,544,076",6/7/2023,8:49:49,6/7/2023,520,ASB BALLJOINT,"3,623",P3 ASB DIAL-BALLJTS,"7,220",P708 Ball Joint Assembly,no,1,,984,TIL,634,0.00255,1.617,rpauser
1274081,GM ALPHA AWD FLBJ ASB,BACKFLSH,"2,468,934","4,543,853",6/7/2023,9:22:43,6/7/2023,"2,535",ASB SEAL & PACK,"3,631",P3 BENTZ INLINE ASSEMBLY,"7,315",BJ Asb-Slider Seal,yes,2,tb,984,til,774,0.00374,2.895,shelleyj
92170,PROTECTOR,BACKFLSH,"2,468,973","4,546,563",6/7/2023,9:31:51,6/7/2023,"1,300",FORM COMPLETE,500,P3 INJECTION MOLD,"7,312",Injection Mold,yes,2,tb,984,til,"16,353.00",0.00015,2.453,shelleyj
92560,PROTECTOR CAP,BACKFLSH,"2,468,974","4,546,565",6/7/2023,9:32:08,6/7/2023,300,FORM COMPLETE,500,P3 INJECTION MOLD,"7,312",Injection Mold,yes,2,tb,984,til,"14,752.00",0.00016,2.36,shelleyj
1212834,NISSAN ITR HOUS'G THRD'D,BACKFLSH,"2,468,976","4,543,130",6/7/2023,9:32:48,6/7/2023,"1,460",ROLL THREAD SHELL,"2,016",P3 THREADER-PLANETARY,"7,206",ITR Mach'g,yes,2,tb,984,TIL,"4,004.00",0.0017,6.807,shelleyj
22373,"ITR STUD, GROOVE, THREAD",BACKFLSH,"2,468,977","4,543,833",6/7/2023,9:32:53,6/7/2023,"2,460",ROLL THREADS,"2,017",P3 THREADER-IZPE,"7,206",ITR Mach'g,yes,2,tb,984,til,"1,010.00",0.00432,4.363,shelleyj
22373,"ITR STUD, GROOVE, THREAD",BACKFLSH,"2,468,978","4,543,833",6/7/2023,9:32:53,6/7/2023,"1,400",TURN BELLOWS GROOVE,"1,616",P3 OKUMA,"7,206",ITR Mach'g,no,2,,984,til,"1,010.00",0,0,shelleyj
1213834,Nissan H60A ITR ASB,BACKFLSH,"2,468,979","4,543,149",6/7/2023,9:33:05,6/7/2023,"3,500",ITR ASSEMBLY & PACK,"3,558",P3 ITR ASSEMBLY,"7,205",ITR Assembly,yes,2,tb,984,TIL,"1,992.00",0.00333,6.633,shelleyj
1213834,Nissan H60A ITR ASB,BACKFLSH,"2,468,980","4,543,149",6/7/2023,9:33:09,6/7/2023,"3,500",ITR ASSEMBLY & PACK,"3,558",P3 ITR ASSEMBLY,"7,205",ITR Assembly,yes,2,tb,984,TIL,"1,190.00",0.00333,3.963,shelleyj
22373,"ITR STUD, GROOVE, THREAD",BACKFLSH,"2,468,981","4,543,833",6/7/2023,9:33:23,6/7/2023,"2,460",ROLL THREADS,"2,017",P3 THREADER-IZPE,"7,206",ITR Mach'g,yes,2,tb,984,til,882,0.00432,3.81,shelleyj
22373,"ITR STUD, GROOVE, THREAD",BACKFLSH,"2,468,982","4,543,833",6/7/2023,9:33:23,6/7/2023,"1,400",TURN BELLOWS GROOVE,"1,616",P3 OKUMA,"7,206",ITR Mach'g,no,2,,984,til,882,0,0,shelleyj
